Time Published,Ticker,Overall Sentiment Score,Ticker Sentiment Score
20231204T144600,EFX,0.167683,0.05507
20231201T104200,EBAY,0.259097,0.357666
20231208T222500,AVB,0.072244,0.101668
20231212T133800,EIX,0.293959,0.43395
20231211T113000,MTD,0.306631,0.399204
20231203T123604,WST,0.157695,0.248044
20231211T140300,CBRE,0.218021,-0.075962
20231201T150249,WEC,0.130374,0.081603
20231201T053500,CAH,0.28873,0.091234
20231201T160048,DLTR,0.123464,0.330358
20231205T140100,DOV,0.276988,0.214967
20231204T213824,FITB,0.00726,0.0
20231201T231500,ZBH,0.210048,0.0
20231204T165900,PHM,0.244447,0.288802
20231214T202200,NVR,0.066062,0.036774
20231201T080000,HPQ,0.372802,0.560522
20231204T145300,GLW,0.231084,0.054495
20231201T091844,RJF,0.265905,0.457502
20231204T161912,WDC,0.331574,0.114023
20231201T185445,TTWO,0.333725,0.464773
20231201T163157,WY,-0.002395,0.079419
20231201T010500,STT,0.035661,-0.017336
20231201T132254,IRM,0.267633,0.494705
20231201T163146,DTE,0.108247,0.186131
20231201T125300,ETR,0.296074,0.265856
20231205T115300,GPC,0.097453,-0.139754
20231204T203804,ALGN,0.0,0.0
20231201T160731,GRMN,0.207258,0.108572
20231207T080000,BALL,0.331756,0.0
20231201T140005,HUBB,0.255051,0.140843
20231201T143005,AXON,0.311949,0.120636
20231201T123000,IFF,0.282059,0.0
20231201T163145,PTC,0.112352,0.024624
20231201T171300,DECK,0.088349,0.138679
20231204T152400,CTRA,0.2236,0.050981
20231206T080000,SBAC,0.287628,0.0
20231201T110345,NTAP,0.256536,0.196884
20231206T163032,ES,0.129338,-0.05034
20231201T105500,STLD,0.224391,0.0
20231204T130000,BAX,0.255955,0.143536
20231207T163059,STE,0.084663,0.079597
20231205T145007,MOH,0.471683,0.327387
20231201T132400,PPL,0.294016,0.05398
20231201T163146,FE,0.108247,0.186131
20231201T020000,ILMN,-0.021873,-0.039425
20231201T163203,TYL,0.100579,0.164337
20231204T135700,BRO,0.26195,0.100967
20231207T114200,AEE,0.246856,0.048844
20231201T143000,OMC,0.321179,0.197024
20231205T080000,DRI,0.373522,0.521093
20231207T163058,WAT,-0.004741,0.05111
20231205T012432,J,0.321611,0.359113
20231202T140100,RF,0.113708,0.049935
20231205T164009,CNP,0.513143,0.651229
20231201T134500,CLX,-0.056312,-0.061829
20231201T150500,ARE,0.328557,0.041856
20231204T091500,HOLX,0.167763,0.045887
20231212T221500,AVY,0.341079,0.119876
20231201T103000,VTR,0.243496,0.082094
20231201T163154,TDY,0.134161,0.194023
20231204T174400,COO,0.142933,0.205766
20231206T141532,TER,0.241618,0.085754
20231201T163156,CINF,0.026567,0.013081
20231204T120500,DPZ,0.282025,0.136125
20231206T151500,ATO,0.244897,0.234572
20231201T163200,CMS,0.061291,0.061942
20231215T063641,PFG,0.383627,0.273315
20231204T063500,TSN,0.241922,-0.004006
20231202T062043,NTRS,0.234245,0.180167
20231201T133600,TXT,0.424761,0.206545
20231228T113400,LH,0.048043,-0.041904
20231201T125935,LVS,0.363903,0.158158
20231208T195000,EQT,0.29339,0.053748
20231201T130000,SWKS,0.217163,0.314614
20231205T082642,STX,0.282762,0.262726
20231205T070000,IEX,0.449138,0.184067
20231207T151500,EXPD,0.181694,-0.032536
20231201T080000,NRG,0.401863,0.0
20231201T113500,MRO,0.27523,0.212598
20231201T004524,LUV,0.311464,0.105369
20231214T173100,FDS,0.249134,0.0
20231201T164008,ESS,0.514536,0.61986
20231201T080000,EG,0.397516,0.0
20231208T192300,MAS,0.447787,0.0
20231201T154935,VRSN,0.258097,0.052806
20231202T062044,PKG,0.274381,0.043263
20231201T133005,AKAM,0.276001,0.254168
20231206T080442,ZBRA,0.29252,0.202799
20231204T140000,K,0.420371,0.072984
20231201T215951,CCL,0.078983,-0.132704
20231201T153300,JBL,0.033931,-0.072731
20231201T211500,MAA,0.297289,0.45477
20231201T233500,TRMB,0.273165,0.0
20231204T032000,DGX,0.135751,0.148111
20231208T144004,BG,0.238038,0.07365
20231204T063500,CAG,0.241922,-0.004006
20231201T170200,BBY,0.235522,-0.055616
20231214T151520,POOL,0.210657,0.366527
20231201T195400,SNA,0.437395,0.248
20231208T151700,NDSN,0.179406,0.154247
20231201T183000,VTRS,0.213768,0.014995
20231212T113500,L,0.0,0.011535
20231205T004500,SWK,0.299305,0.355176
20231201T063443,KEY,0.178577,0.178595
20231201T163153,ALB,0.068788,0.056833
20231201T141700,HST,0.268236,0.027737
20231210T072758,DOC,0.302525,0.031394
20231207T151000,PNR,0.369867,0.094402
20231201T120400,WBA,0.252537,0.051785
20231201T031500,ROL,0.041758,-0.036947
20231201T124700,RVTY,0.188506,0.049124
20231208T120900,LNT,0.250186,0.136511
20231201T212400,KIM,0.196512,0.10559
20231207T163058,JKHY,0.184525,0.070965
20231204T170907,EVRG,0.118343,0.0
20231203T074244,IP,0.277494,0.04609
20231212T184300,LKQ,0.10436,0.108151
20231205T013000,CRL,0.239393,-0.019424
20231205T062442,GEN,0.41505,0.389998
20231207T134100,TAP,0.407503,0.089041
20231204T125800,AES,0.295683,0.148038
20231218T123000,UDR,0.03345,0.120945
20231204T133800,EMN,0.072487,0.150374
20231203T000300,MGM,0.033168,0.165706
20231201T125300,NI,0.296074,0.265856
20231202T065045,JNPR,0.267725,0.159889
20231204T133041,KMX,0.009854,0.189561
20231228T191322,FFIV,0.358246,0.451338
20231203T093849,CPT,0.243735,0.013999
20231204T102717,BBWI,0.316509,0.138692
20231201T134500,HRL,-0.056312,-0.061829
20231211T144007,UHS,0.438878,0.343506
20231205T013000,TECH,0.239393,-0.019424
20231201T063444,APA,0.307114,0.498737
20231207T163102,MOS,0.009572,0.212438
20231204T081500,TFX,0.136921,0.076844
20231201T163143,INCY,0.150321,0.026622
20231205T080000,REG,0.314021,0.23566
20231205T082642,HSIC,0.328159,0.239908
20231201T160800,WYNN,0.203214,0.0
20231201T114500,TPR,0.116462,0.041491
20231201T104500,AIZ,0.104237,0.382336
20231201T143300,CPB,0.239423,0.265593
20231201T102910,BXP,0.10051,-0.014294
20231201T125200,PNW,0.372114,0.432238
20231201T090208,HAS,0.391429,0.072063
20231201T070000,BWA,0.403155,0.650941
20231205T232547,MKTX,0.396576,0.489416
20231206T163036,FRT,0.191589,0.107541
20231207T121800,FMC,0.00735,0.049161
20231206T214600,RHI,0.5538,0.208044
20231201T124700,DVA,0.290796,0.042318
20231201T091842,BEN,0.274184,0.22027
20231201T064245,CMA,0.294302,0.478983
20231201T000036,IVZ,0.03421,-0.1508
20231202T141500,RL,0.117855,0.114004
20231201T080000,GL,0.306483,0.329711
20231204T133000,MHK,0.331546,0.0
20231204T032000,BIO,0.135751,0.148111
20231101T030356,AAPL,0.217927,-0.056876
20231101T005442,NVDA,0.067741,-0.035992
20231101T072645,AMZN,0.289376,0.175119
20231101T003000,GOOG,0.080633,0.069515
20231101T102007,LLY,0.16198,0.060139
20231101T040034,XOM,0.108718,0.033667
20231101T151652,UNH,0.178435,-0.125895
20231101T100000,PG,0.169656,0.2234
20231101T090000,JNJ,0.465724,0.243977
20231101T011800,HD,0.209126,0.089017
20231101T011800,COST,0.209126,0.089017
20231101T121500,CVX,0.248484,0.310358
20231101T012500,BAC,0.07705,0.076916
20231101T011800,WMT,0.209126,0.089017
20231101T101738,AMD,0.002435,0.309731
20231101T011800,NFLX,0.209126,0.089017
20231101T011800,PEP,0.209126,0.089017
20231101T090021,KO,0.180941,0.200368
20231101T205400,TMO,0.525621,0.301014
20231101T154500,ADBE,0.286263,0.073746
20231101T005442,WFC,0.067741,-0.035992
20231101T134008,LIN,0.240107,0.121817
20231101T113000,DIS,0.264047,0.04675
20231101T170000,MCD,0.275358,0.337965
20231101T023500,CSCO,0.306159,0.105822
20231101T093700,ACN,0.131159,0.013917
20231101T023500,ORCL,0.306159,0.105822
20231101T150700,ABT,0.176425,0.329257
20231101T013030,QCOM,0.263322,0.088996
20231101T162430,INTU,0.249499,0.267872
20231101T080000,GE,0.391398,0.17409
20231101T061130,CAT,-0.131451,0.0
20231101T120015,AMAT,0.225432,0.315785
20231101T091500,VZ,0.262382,0.300068
20231101T183124,DHR,0.178214,0.0
20231101T120000,TXN,0.464167,0.118276
20231101T040317,COP,0.104015,-0.037936
20231101T023500,IBM,0.306159,0.105822
20231101T115316,UNP,0.071669,0.09376
20231101T061130,AMGN,-0.131451,0.0
20231101T001413,PFE,0.175205,0.306934
20231101T003000,GS,0.080633,0.069515
20231101T102006,NEE,0.166382,0.044067
20231101T102007,INTC,0.224904,0.117013
20231101T094500,AXP,0.17869,-0.083049
20231110T103700,RTX,0.235793,0.041825
20231101T000834,SPGI,0.281535,0.504676
20231101T140023,ISRG,0.160819,0.386944
20231101T143417,ETN,0.459622,0.625185
20231101T130006,HON,0.244258,0.147772
20231101T195659,MU,0.173326,0.440405
20231101T173557,ELV,0.256739,0.12869
20231101T123600,BKNG,0.463498,0.60717
20231101T114340,PGR,0.050785,0.181543
20231103T200047,LRCX,0.203848,0.192841
20231101T102007,T,0.224904,0.117013
20231101T012500,C,0.07705,0.076916
20231101T003748,MS,0.057111,0.078748
20231101T085140,NKE,0.043489,-0.261703
20231101T080000,SYK,0.27089,0.078709
20231101T115108,SCHW,0.362875,0.305567
20231101T135006,TJX,0.331596,0.404868
20231101T080000,BSX,0.347749,0.0
20231101T094500,UPS,0.17869,-0.083049
20231101T072646,BLK,0.315182,0.237591
20231101T130000,MDT,0.278049,0.170157
20231101T173557,CI,0.256739,0.12869
20231101T140200,DE,0.380306,0.481771
20231101T111817,VRTX,-0.153046,-0.088448
20231102T134223,ADI,0.175995,-0.03503
20231101T124000,SBUX,0.457726,0.586571
20231101T141300,ADP,0.206517,0.06997
20231101T121802,CB,-0.028836,-0.100544
20231101T094319,LMT,-0.061101,0.040262
20231101T011800,PLD,0.209126,0.089017
20231102T164517,KLAC,0.267375,0.158881
20231101T004057,BA,-0.324511,-0.430592
20231101T202300,MDLZ,0.176713,0.146464
20231101T113300,FI,0.269509,0.218666
20231101T180255,REGN,0.214468,0.248758
20231101T010927,BMY,0.225327,0.67374
20231101T060236,CVS,0.247791,0.403818
20231101T104600,SNPS,0.13017,0.235783
20231101T180255,GILD,0.214468,0.248758
20231101T091500,AMT,0.262382,0.300068
20231101T102006,SO,0.166382,0.044067
20231101T080000,EOG,0.35454,0.451694
20231101T031400,WM,0.059144,0.0
20231101T165142,CDNS,0.315628,0.243786
20231101T141200,MO,0.031596,-0.011616
20231101T182900,TGT,0.252342,0.135094
20231101T012500,CME,0.07705,0.076916
20231101T102006,DUK,0.166382,0.044067
20231101T045836,CL,0.236261,0.0
20231101T115000,FCX,0.215484,0.157042
20231101T231800,SHW,0.381163,0.360271
20231102T190026,APH,0.160819,0.387251
20231101T060236,MCK,0.247791,0.403818
20231102T102005,PH,0.158722,0.070052
20231101T121518,SLB,0.299084,0.087038
20231101T140227,TT,0.134625,0.246144
20231101T020024,EQIX,0.228836,0.10575
20231101T094319,NOC,-0.061101,0.040262
20231101T123000,ITW,0.231913,0.345239
20231101T170000,BDX,-0.074333,0.254161
20231108T160000,CSX,0.14079,0.153366
20231101T102006,GD,0.156533,0.072027
20231101T040034,PXD,0.108718,0.033667
20231101T111613,EMR,0.143018,0.081961
20231101T072643,PNC,0.38697,0.294343
20231102T123003,ORLY,0.248065,0.248624
20231101T015731,FDX,0.052625,-0.070083
20231101T142700,MAR,0.258844,0.137443
20231101T120326,MCO,-0.0655,0.140575
20231101T130100,PCAR,0.138726,0.0
20231101T133000,CTAS,-0.036985,-0.018047
20231101T160000,MSI,0.407251,0.207698
20231101T103000,AON,0.210319,0.079925
20231101T173020,VLO,0.160819,0.386944
20231101T080000,ECL,0.331899,0.0
20231101T080000,ROP,0.391398,0.17409
20231102T080000,COF,0.284188,0.0
20231101T200022,NSC,0.160819,0.386944
20231102T115900,APD,0.119809,0.0
20231101T210023,EW,0.160819,0.386944
20231101T083046,AIG,0.34297,0.497619
20231101T135900,WELL,0.297235,0.066828
20231101T073443,AZO,0.260755,0.012793
20231101T072841,TFC,0.284641,0.082045
20231101T102005,MMM,0.15999,0.064881
20231108T102024,MCHP,0.21796,-0.014291
20231101T092117,F,-0.111974,0.0
20231101T082300,NEM,0.264271,0.315449
20231101T150900,TRV,0.121601,0.336774
20231103T192015,CPRT,0.158227,-0.035978
20231101T102007,WMB,0.312163,0.062856
20231101T102007,OKE,0.312163,0.062856
20231101T134007,URI,0.355425,0.289712
20231101T135202,ADSK,0.347337,0.041492
20231101T084256,SPG,0.361106,0.037625
20231101T103700,KMB,0.48529,0.238126
20231101T080000,ROST,0.333902,-0.108496
20231101T121500,HES,0.248484,0.310358
20231101T120900,SRE,0.194226,0.135927
20231101T083051,AEP,0.257703,0.199835
20231101T040317,OXY,0.104015,-0.037936
20231101T141227,O,0.186722,0.256105
20231102T162100,ALL,0.12239,0.143065
20231101T080000,AFL,0.289395,0.251155
20231102T113000,JCI,0.343943,0.636206
20231101T072644,BK,0.283648,0.241527
20231101T080000,DLR,0.288308,0.513604
20231101T072843,MET,0.23306,-0.004998
20231101T140400,NUE,0.171476,0.150077
20231101T020200,D,0.071436,-0.009931
20231101T130000,STZ,0.34693,0.120718
20231101T125616,IDXX,-0.065347,-0.258382
20231101T140121,FIS,0.142749,0.036935
20231101T143408,AME,0.335556,0.25736
20231102T124700,PSA,0.226194,0.12192
20231101T080048,LHX,0.320099,0.264995
20231102T130200,CCI,0.23873,0.210017
20231101T221511,A,0.158774,0.213674
20231101T110800,GIS,0.04269,0.0
20231101T114600,COR,0.152619,0.164969
20231101T072642,PRU,0.31223,0.522796
20231101T100200,YUM,-0.065278,0.055934
20231101T151300,CMI,0.054997,0.07881
20231101T134506,CNC,0.450917,0.487216
20231101T123400,MNST,0.222507,0.166307
20231101T080000,RSG,0.30654,0.576466
20231102T135006,FAST,0.261629,0.193023
20231101T114340,SYY,0.050785,0.181543
20231101T130000,LEN,0.267787,0.043827
20231101T125804,PAYX,0.119576,0.116303
20231101T141631,PWR,0.184098,0.055276
20231103T145927,CSGP,0.06728,-0.066744
20231101T100200,HUM,-0.065278,0.055934
20231101T105500,MLM,0.133646,0.051302
20231101T112600,EXC,0.274389,0.309581
20231101T122500,PCG,0.089868,0.004016
20231101T180022,KR,0.160819,0.387251
20231101T150900,IT,0.376727,0.046999
20231101T120000,VMC,0.14182,0.06957
20231101T072844,HAL,0.264541,0.224923
20231101T095300,DVN,0.216277,0.249647
20231101T122500,PEG,0.089868,0.004016
20231101T143700,ACGL,0.186078,-0.056975
20231101T102006,CTSH,0.242023,0.048484
20231101T125006,RCL,0.36975,0.398595
20231101T181142,BKR,0.234684,0.075753
20231101T162400,ODFL,0.014378,0.201982
20231101T113300,GPN,0.269509,0.218666
20231102T145518,ROK,0.239943,-0.017654
20231101T110300,ED,0.19561,0.0
20231102T221900,ADM,0.253049,0.0
20231106T231500,RMD,0.218601,0.013
20231101T100000,DD,0.084104,-0.013256
20231101T072641,EA,0.243808,0.06211
20231102T120432,PPG,0.130365,0.112879
20231101T083045,BIIB,0.210128,0.331254
20231101T102005,XEL,0.11736,0.071297
20231101T091500,TSCO,0.262382,0.300068
20231101T162400,WAB,0.014378,0.201982
20231101T035402,ON,-0.095771,-0.134017
20231101T100200,ANSS,-0.065278,0.055934
20231103T161400,HIG,0.0,0.108176
20231101T215004,EXR,0.182856,0.156991
20231103T004153,HSY,0.229866,0.189874
20231101T140108,FICO,0.153828,0.149278
20231101T103000,EFX,0.572846,0.309653
20231101T101100,EBAY,0.17933,0.062138
20231101T130002,AVB,-0.102499,0.049362
20231102T134900,EIX,0.066403,0.004008
20231102T140049,MTD,0.119822,-0.031345
20231103T155200,WST,0.208306,0.138292
20231102T112500,CBRE,-0.176713,-0.199712
20231101T115000,WEC,0.123636,0.085699
20231101T114700,CAH,0.331793,0.0
20231101T182900,DLTR,0.252342,0.135094
20231103T201500,DOV,0.26588,0.143521
20231101T072843,FITB,0.456298,0.255083
20231101T175229,ZBH,0.024039,0.151218
20231101T130000,PHM,0.267787,0.043827
20231101T171200,NVR,0.048065,0.173307
20231110T112005,MTB,0.18395,0.052946
20231101T031100,HPQ,0.092322,0.068821
20231106T111200,GLW,0.266554,0.185871
20231102T071442,RJF,0.238177,0.403071
20231102T171842,WDC,0.212411,0.303567
20231105T153100,TTWO,0.004812,0.047981
20231101T152800,WY,0.144763,0.191783
20231101T072644,STT,0.369063,0.576643
20231101T135700,IRM,0.299394,0.244781
20231101T113000,DTE,0.166308,0.010145
20231101T103000,ETR,0.107528,0.021073
20231102T134006,GPC,0.459319,0.237561
20231102T130554,ALGN,0.316177,0.506233
20231101T100200,GRMN,-0.065278,0.055934
20231102T162500,BALL,0.068893,-0.106148
20231102T080000,HUBB,0.33476,0.0
20231101T140500,AXON,0.168264,0.081927
20231101T142900,IFF,0.02841,0.138026
20231102T121647,PTC,0.196895,0.202287
20231101T142148,DECK,0.232089,0.095257
20231102T102007,CTRA,0.350434,0.061034
20231103T163600,SBAC,0.179664,0.023091
20231101T080000,NTAP,0.341641,0.652815
20231103T133300,ES,0.203634,-0.030974
20231102T080000,STLD,0.360189,0.267434
20231101T114600,BAX,0.152619,0.164969
20231101T140110,STE,0.149595,-0.00286
20231101T173500,MOH,0.313581,0.473656
20231102T162800,FE,0.221882,0.25426
20231102T130000,ILMN,0.354883,0.060009
20231102T124200,TYL,0.1354,0.124773
20231103T080000,BRO,0.293728,0.303242
20231101T110300,AEE,0.19561,0.0
20231101T140000,OMC,0.260626,0.309615
20231101T120000,DRI,0.229269,0.444744
20231102T140051,WAT,0.135917,0.119079
20231108T181600,J,0.312061,0.155634
20231106T174400,RF,0.11804,0.0
20231101T140100,CNP,0.134199,0.234344
20231101T080000,CLX,0.331899,0.0
20231101T135900,ARE,0.297235,0.066828
20231101T130010,HOLX,0.226297,0.108499
20231103T073500,AVY,0.041186,0.082775
20231101T135900,VTR,0.297235,0.066828
20231103T133500,TDY,0.239253,0.136047
20231128T143100,COO,0.282896,0.044067
20231107T164010,TER,0.483231,0.563672
20231101T120300,CINF,0.336954,0.244014
20231101T001441,DPZ,0.179204,-0.008778
20231101T140113,ATO,0.13768,0.114688
20231102T094800,CMS,0.143126,0.186287
20231101T083050,PFG,0.297846,0.265522
20231101T221512,TSN,0.157117,0.293813
20231101T072645,NTRS,0.300944,0.213547
20231101T115316,TXT,0.071669,0.09376
20231102T234500,LH,0.243263,0.012986
20231101T171816,LVS,0.080047,0.038001
20231101T102007,EQT,0.312163,0.062856
20231101T072644,SWKS,0.24018,0.006814
20231101T080000,STX,0.341641,0.652815
20231103T055016,IEX,0.294205,0.33937
20231101T162400,EXPD,0.014378,0.201982
20231101T102005,NRG,0.11736,0.071297
20231101T113202,MRO,0.059807,0.0
20231101T171600,LUV,0.072912,0.111966
20231120T171000,FDS,0.342755,0.104357
20231115T164011,ESS,0.518548,0.662893
20231101T130500,EG,0.356301,0.233056
20231101T072843,MAS,0.23306,-0.004998
20231101T150304,VRSN,0.171417,0.277964
20231101T102006,PKG,0.235444,0.111021
20231102T155600,AKAM,0.15224,0.255947
20231101T114340,ZBRA,0.050785,0.181543
20231101T140116,K,0.143336,0.008911
20231101T093000,CCL,0.252437,0.151684
20231101T130011,JBL,0.224035,0.108356
20231101T145600,MAA,0.113267,0.15967
20231101T110000,TRMB,0.123856,0.133088
20231102T071642,DGX,0.266826,0.156843
20231101T134008,BG,0.240107,0.121817
20231101T171300,CAG,-0.156474,-0.243227
20231101T120000,BBY,0.417457,0.228325
20231129T143700,POOL,0.183639,0.069225
20231103T151900,SNA,0.419241,0.123648
20231103T150228,NDSN,0.17142,0.279548
20231101T120500,VTRS,0.157007,0.103431
20231102T130554,L,0.316177,0.506233
20231101T072845,SWK,0.264714,0.162691
20231101T072845,KEY,0.28993,0.231963
20231101T121518,ALB,0.299084,0.087038
20231101T203000,HST,0.162469,0.107759
20231101T083047,DOC,0.343766,0.242707
20231102T143400,PNR,0.07272,-0.003094
20231101T214100,WBA,-0.019271,-0.129406
20231101T080000,ROL,0.236362,0.325786
20231103T204700,RVTY,-0.055906,-0.107951
20231101T112600,LNT,0.274389,0.309581
20231101T165000,KIM,0.184208,0.181009
20231108T181700,JKHY,0.219121,0.274633
20231103T093200,EVRG,0.171887,0.0
20231110T021500,IP,0.260347,0.144547
20231101T131300,CRL,0.197377,0.0
20231103T072300,GEN,0.375406,0.131793
20231102T134007,TAP,0.373011,0.077251
20231115T170500,AES,0.071319,0.0
20231103T113000,EMN,0.236993,0.062541
20231101T140112,MGM,0.179116,0.216966
20231101T115005,NI,0.178199,0.0
20231103T121715,JNPR,0.252525,0.037296
20231102T174925,KMX,0.082574,-0.004237
20231109T032000,FFIV,0.248443,0.132002
20231110T132824,CPT,0.300333,0.168095
20231101T111511,BBWI,0.075598,0.0
20231102T122910,HRL,0.247261,0.175666
20231102T162600,UHS,0.21096,0.061054
20231104T072049,TECH,0.275344,0.213259
20231102T155600,APA,0.163719,0.259318
20231101T120517,MOS,0.114299,0.078804
20231101T170000,TFX,-0.074333,0.254161
20231102T201247,INCY,0.108687,0.042163
20231102T201500,REG,0.103068,0.102056
20231102T140039,HSIC,0.128783,-0.025363
20231101T140117,WYNN,0.189161,0.121176
20231101T092500,TPR,0.092915,0.025005
20231101T143700,AIZ,0.186078,-0.056975
20231102T122910,CPB,0.247261,0.175666
20231120T144500,MTCH,0.372744,0.224947
20231101T100200,BXP,-0.065278,0.055934
20231101T112600,PNW,0.274389,0.309581
20231101T152900,HAS,0.083505,0.029864
20231101T151300,BWA,0.054997,0.07881
20231102T162100,MKTX,0.179192,0.174661
20231102T182538,FRT,0.175356,0.0
20231109T204204,FMC,0.00245,0.039006
20231103T080000,RHI,0.322275,0.278517
20231103T162100,DVA,0.302011,0.068799
20231101T165500,BEN,0.180014,0.265517
20231101T120015,CMA,0.225432,0.315785
20231101T010425,IVZ,0.218426,0.248756
20231101T140115,RL,0.172772,0.16716
20231101T080000,GL,0.35636,0.50968
20231106T190000,MHK,0.274636,0.085028
20231102T234500,BIO,0.243263,0.012986
20231001T093600,AAPL,0.333375,0.283747
20231001T091500,NVDA,0.235124,0.275014
20231001T091200,AMZN,0.352024,-0.020445
20231001T002307,GOOG,0.026404,0.041439
20231002T103100,LLY,0.210323,0.022956
20231001T014001,XOM,-0.031878,0.012903
20231001T120000,UNH,0.329779,0.004004
20231001T153900,PG,0.30749,0.344566
20231001T072843,JNJ,0.252093,0.208701
20231001T072841,HD,0.243981,0.065713
20231001T025733,COST,0.404911,0.067483
20231002T161010,CVX,0.33881,0.526427
20231001T022012,BAC,0.185187,0.249789
20231001T010200,WMT,0.151385,0.121405
20231001T110000,AMD,0.214884,0.205101
20231001T002307,NFLX,0.026404,0.041439
20231001T113500,PEP,0.451498,0.400364
20231001T015848,KO,0.14865,0.214095
20231001T063241,TMO,0.274061,0.02959
20231001T100200,ADBE,0.383502,0.184902
20231001T014713,WFC,0.063502,0.053249
20231003T221517,LIN,0.08504,0.176759
20231001T165700,DIS,0.109265,0.084886
20231001T134500,MCD,0.159352,0.223513
20231001T090600,CSCO,0.249195,0.222388
20231001T080041,ACN,0.282748,0.034325
20231002T011500,ORCL,0.306379,-0.034873
20231001T022611,ABT,-0.104108,0.003391
20231001T130001,QCOM,0.189241,0.088275
20231002T114400,INTU,0.132218,0.132265
20231001T071644,GE,0.258728,0.424494
20231002T111800,CAT,0.144988,0.045291
20231001T111300,AMAT,0.225196,0.263283
20231001T101000,VZ,0.289873,0.206928
20231002T100259,DHR,-0.051861,-0.173964
20231002T140500,TXN,0.205048,0.040046
20231002T154540,COP,0.197129,0.309291
20231001T014309,IBM,0.105811,0.081498
20231002T071500,UNP,0.222192,-0.085002
20231002T114400,AMGN,0.132218,0.132265
20231001T095200,PFE,0.133736,0.207327
20231001T020611,GS,0.166612,0.084852
20231001T092100,NEE,0.196913,0.322746
20231001T110000,INTC,0.214884,0.205101
20231001T103500,AXP,0.187198,0.140287
20231004T132400,RTX,0.324743,0.182912
20231001T013155,SPGI,-0.16781,-0.21091
20231002T162800,ISRG,0.174392,-0.074703
20231002T061500,ETN,0.288183,0.071027
20231002T141500,HON,0.267321,0.123002
20231002T134700,MU,0.026885,-0.046084
20231001T120000,ELV,0.329779,0.004004
20231002T154545,BKNG,0.187365,0.344613
20231002T125856,PGR,0.07593,-0.141034
20231002T171615,LRCX,0.160672,0.056816
20231002T092100,T,0.199533,0.105096
20231001T002000,C,0.46576,0.183753
20231001T014309,MS,0.105811,0.081498
20231001T101000,NKE,0.289873,0.206928
20231002T070000,SYK,0.32111,0.0
20231001T020611,SCHW,0.166612,0.084852
20231002T133000,TJX,0.30228,0.190656
20231003T134500,BSX,0.17539,0.146304
20231001T120000,UPS,-0.104612,-0.046391
20231001T015310,BLK,0.11158,0.044581
20231001T150100,MDT,-0.026393,0.0
20231002T100200,CI,0.357016,0.297243
20231001T100100,DE,0.254025,-0.174987
20231001T123000,VRTX,0.200804,0.284527
20231002T091000,ADI,0.252825,0.077213
20231001T030200,SBUX,0.205654,0.086065
20231002T114400,ADP,0.132218,0.132265
20231002T141000,CB,0.395335,0.14972
20231001T130001,LMT,0.189241,0.088275
20231002T154510,PLD,0.399027,0.490128
20231003T143027,KLAC,0.160819,0.387251
20231001T004852,BA,-0.143267,0.056997
20231001T120001,MDLZ,0.035847,0.043314
20231002T111500,FI,0.297169,0.054179
20231003T110000,REGN,0.138343,0.063974
20231002T123003,BMY,0.248583,0.051502
20231001T095000,CVS,0.20582,0.326274
20231002T070500,SNPS,0.28502,0.072433
20231002T132500,GILD,0.22126,-0.041993
20231002T173019,AMT,0.160819,0.386944
20231001T092100,SO,0.196913,0.322746
20231002T180143,EOG,0.10419,0.0
20231001T120600,WM,0.187384,0.138103
20231002T070000,CDNS,0.397918,0.0
20231002T173700,MO,0.321195,0.245848
20231001T130900,TGT,0.138913,0.174967
20231002T185800,CME,0.065402,-0.055993
20231002T144600,DUK,0.393912,0.125998
20231002T143000,CL,0.402059,0.065665
20231001T102600,FCX,0.074771,0.063914
20231002T143100,SHW,0.354654,0.0631
20231003T200000,APH,0.261035,0.037583
20231002T114400,MCK,0.132218,0.132265
20231004T120711,PH,0.147199,0.078041
20231002T020000,SLB,0.43996,0.106509
20231002T125233,TT,0.441293,0.636973
20231002T091500,EQIX,0.306695,0.0
20231002T130500,NOC,0.372721,0.406224
20231002T154511,ITW,0.384719,0.468622
20231003T125000,BDX,0.223261,0.383933
20231002T071500,CSX,0.222192,-0.085002
20231002T113000,GD,0.038758,0.044825
20231002T114400,PXD,0.212841,0.199518
20231002T114400,EMR,0.212841,0.199518
20231001T063249,PNC,0.309064,0.179024
20231002T121500,ORLY,-0.009545,-0.056371
20231001T103500,FDX,0.187198,0.140287
20231002T070000,MAR,0.294328,0.0
20231001T105018,MCO,0.00964,-0.002464
20231002T221520,PCAR,0.1776,0.278818
20231002T130926,CTAS,0.07583,0.0
20231002T133000,MSI,0.377416,0.12204
20231001T210000,AON,0.467414,0.557545
20231002T131101,VLO,0.216648,0.094307
20231001T042812,ECL,0.250273,0.052179
20231004T123000,ROP,0.272617,0.39913
20231002T071844,COF,0.25503,-0.031228
20231002T071500,NSC,0.222192,-0.085002
20231003T154011,APD,0.470534,0.573815
20231004T082852,EW,0.319919,0.161227
20231002T120000,AIG,0.432829,0.34618
20231003T125900,WELL,0.228165,0.198207
20231002T121500,AZO,-0.009545,-0.056371
20231001T014713,TFC,0.063502,0.053249
20231002T185746,MMM,0.148598,0.279418
20231003T120900,MCHP,0.25407,0.218565
20231001T182400,F,-0.228185,-0.338805
20231001T215711,NEM,0.232876,0.063684
20231002T173017,TRV,0.267332,0.155473
